xs1,ys1,xg1,yg1,xs2,ys2,xg2,yg2,distance,replanning count,time
1,20,11,12,5,6,10,27,22.0,5,1.9200241565704346
11,22,18,4,22,13,29,2,23.5,12,2.256664752960205
18,4,11,22,29,2,22,13,23.5,12,2.256664752960205
8,28,21,3,23,6,13,10,26.0,11,2.7026779651641846
21,3,8,28,13,10,23,6,26.0,11,2.7026779651641846
6,0,25,8,23,7,10,1,23.0,9,1.9553978443145752
25,8,6,0,10,1,23,7,23.0,9,1.9553978443145752
19,16,16,3,6,10,17,1,18.0,7,1.4148190021514893
16,3,19,16,17,1,6,10,18.0,7,1.4148190021514893
28,31,1,12,20,27,11,2,41.0,20,3.6349902153015137
1,12,28,31,11,2,20,27,41.0,20,3.6349902153015137
24,3,13,19,21,0,15,22,27.5,17,8.571110010147095
13,19,24,3,15,22,21,0,27.5,17,8.571110010147095
1,31,2,8,13,0,15,7,16.5,12,1.6189796924591064
2,8,1,31,15,7,13,0,16.5,12,1.6189796924591064
26,17,15,30,25,17,15,25,22.0,11,1.784590721130371
15,30,26,17,15,25,25,17,22.0,11,1.784590721130371
4,2,18,21,8,25,4,0,31.0,15,2.418522834777832
18,21,4,2,4,0,8,25,31.0,15,2.418522834777832
26,3,30,21,1,3,27,22,34.5,21,3.1529409885406494
30,21,26,3,27,22,1,3,34.5,21,3.1529409885406494
15,2,24,17,17,30,17,27,13.5,13,1.5165660381317139
24,17,15,2,17,27,17,30,13.5,13,1.5165660381317139
18,18,17,16,9,2,21,20,16.5,14,1.9678831100463867
17,16,18,18,21,20,9,2,16.5,14,1.9678831100463867
12,29,20,14,21,7,15,7,15.5,8,1.6809792518615723
20,14,12,29,15,7,21,7,15.5,8,1.6809792518615723
17,11,27,23,17,22,10,30,18.5,12,1.535059928894043
27,23,17,11,10,30,17,22,18.5,12,1.535059928894043
24,16,29,31,13,2,2,13,21.0,13,1.5486760139465332
29,31,24,16,2,13,13,2,21.0,13,1.5486760139465332
17,4,5,5,25,15,31,29,17.5,9,1.4003188610076904
5,5,17,4,31,29,25,15,17.5,9,1.4003188610076904
14,12,7,31,18,22,29,14,22.5,15,1.8452370166778564
7,31,14,12,29,14,18,22,22.5,15,1.8452370166778564
30,16,22,11,18,16,1,12,18.0,13,2.1796162128448486
22,11,30,16,1,12,18,16,18.0,13,2.1796162128448486
15,17,27,4,20,6,6,18,25.5,13,2.0045711994171143
27,4,15,17,6,18,20,6,25.5,13,2.0045711994171143
26,9,10,20,17,14,27,5,23.0,10,2.1900439262390137
10,20,26,9,27,5,17,14,23.0,10,2.1900439262390137
27,31,22,3,25,15,2,8,31.5,21,2.504715919494629
22,3,27,31,2,8,25,15,31.5,21,2.504715919494629
0,23,19,6,6,22,6,16,21.0,17,2.632349729537964
19,6,0,23,6,16,6,22,21.0,17,2.632349729537964
13,4,7,23,3,26,7,0,28.5,9,4.36968994140625
7,23,13,4,7,0,3,26,28.5,9,4.36968994140625
6,7,15,24,22,19,17,20,17.0,12,1.9549980163574219
15,24,6,7,17,20,22,19,17.0,12,1.9549980163574219
27,31,22,5,30,21,22,13,24.5,11,4.005131006240845
22,5,27,31,22,13,30,21,24.5,11,4.005131006240845
6,9,14,8,2,13,12,16,11.0,6,0.9265389442443848
14,8,6,9,12,16,2,13,11.0,6,0.9265389442443848
11,31,6,29,0,20,0,31,9.0,3,0.8260469436645508
6,29,11,31,0,31,0,20,9.0,3,0.8260469436645508
14,17,0,20,21,19,0,31,25.0,11,2.43534517288208
0,20,14,17,0,31,21,19,25.0,11,2.43534517288208
6,29,8,26,11,15,20,27,13.0,8,1.4251179695129395
8,26,6,29,20,27,11,15,13.0,8,1.4251179695129395
18,16,26,30,21,10,16,3,18.0,7,1.7092852592468262
26,30,18,16,16,3,21,10,18.0,7,1.7092852592468262
30,17,16,29,25,8,5,14,26.0,21,1.9738130569458008
16,29,30,17,5,14,25,8,26.0,21,1.9738130569458008
15,10,15,18,10,26,4,16,12.0,8,1.1110270023345947
15,18,15,10,4,16,10,26,12.0,8,1.1110270023345947
16,26,2,13,11,23,31,12,29.0,15,2.2898941040039062
2,13,16,26,31,12,11,23,29.0,15,2.2898941040039062
24,26,20,23,9,28,12,5,16.5,11,1.6839361190795898
20,23,24,26,12,5,9,28,16.5,11,1.6839361190795898
2,7,24,12,8,14,6,25,20.0,18,1.8897249698638916
24,12,2,7,6,25,8,14,20.0,18,1.8897249698638916
23,16,17,26,29,11,9,14,20.5,16,1.7765371799468994
17,26,23,16,9,14,29,11,20.5,16,1.7765371799468994
8,12,22,16,22,21,30,31,18.0,7,1.3389246463775635
22,16,8,12,30,31,22,21,18.0,7,1.3389246463775635
19,29,15,15,3,17,29,22,25.5,16,2.517072916030884
15,15,19,29,29,22,3,17,25.5,16,2.517072916030884
2,6,26,3,17,27,27,10,28.0,19,2.1548941135406494
26,3,2,6,27,10,17,27,28.0,19,2.1548941135406494
22,29,30,9,1,26,12,4,30.5,20,2.4162797927856445
30,9,22,29,12,4,1,26,30.5,20,2.4162797927856445
5,14,22,19,20,21,26,25,16.0,8,1.5388920307159424
22,19,5,14,26,25,20,21,16.0,8,1.5388920307159424
1,13,23,26,10,5,11,19,26.0,15,2.63698673248291
23,26,1,13,11,19,10,5,26.0,15,2.63698673248291
24,27,17,7,30,26,9,7,33.5,23,2.9252538681030273
17,7,24,27,9,7,30,26,33.5,23,2.9252538681030273
0,6,17,27,0,23,5,24,22.0,19,2.555954933166504
17,27,0,6,5,24,0,23,22.0,19,2.555954933166504
2,18,29,31,23,19,19,2,32.5,21,3.153775930404663
29,31,2,18,19,2,23,19,32.5,21,3.153775930404663
9,11,9,19,19,12,6,19,15.0,7,12.836596250534058
9,19,9,11,6,19,19,12,15.0,7,12.836596250534058
25,25,27,14,6,23,26,6,25.0,14,2.4926648139953613
27,14,25,25,26,6,6,23,25.0,14,2.4926648139953613
19,0,0,2,11,27,10,14,17.5,10,1.3868498802185059
0,2,19,0,10,14,11,27,17.5,10,1.3868498802185059
27,15,6,9,18,0,5,11,25.5,14,2.002932071685791
6,9,27,15,5,11,18,0,25.5,14,2.002932071685791
2,24,16,7,2,28,8,13,26.0,21,2.1759748458862305
16,7,2,24,8,13,2,28,26.0,21,2.1759748458862305
24,13,16,1,24,18,26,30,18.0,11,1.394779920578003
16,1,24,13,26,30,24,18,18.0,11,1.394779920578003
10,22,0,25,12,18,26,15,15.0,9,1.1543989181518555
0,25,10,22,26,15,12,18,15.0,9,1.1543989181518555
20,21,20,22,4,12,12,28,12.5,7,1.5328919887542725
20,22,20,21,12,28,4,12,12.5,7,1.5328919887542725
11,16,30,16,18,3,12,19,21.5,11,1.5270488262176514
30,16,11,16,12,19,18,3,21.5,11,1.5270488262176514
26,0,13,9,28,15,20,23,19.0,14,1.5362958908081055
13,9,26,0,20,23,28,15,19.0,14,1.5362958908081055
19,1,22,30,11,21,12,18,18.0,15,2.133336067199707
22,30,19,1,12,18,11,21,18.0,15,2.133336067199707
18,27,23,20,9,3,14,0,10.0,9,0.8010327816009521
23,20,18,27,14,0,9,3,10.0,9,0.8010327816009521
13,16,12,12,7,11,2,1,10.0,5,1.010080099105835
12,12,13,16,2,1,7,11,10.0,5,1.010080099105835
17,25,8,2,16,5,12,2,19.5,12,2.2656588554382324
8,2,17,25,12,2,16,5,19.5,12,2.2656588554382324
28,20,0,3,21,21,10,1,38.0,18,3.4195661544799805
0,3,28,20,10,1,21,21,38.0,18,3.4195661544799805
28,30,2,27,4,16,22,12,25.5,15,2.085548162460327
2,27,28,30,22,12,4,16,25.5,15,2.085548162460327
30,7,23,1,11,25,2,28,12.5,8,0.9111979007720947
23,1,30,7,2,28,11,25,12.5,8,0.9111979007720947
22,10,16,29,5,17,17,6,26.0,13,2.125244140625
16,29,22,10,17,6,5,17,26.0,13,2.125244140625
1,5,21,9,15,20,20,25,18.0,12,1.7601690292358398
21,9,1,5,20,25,15,20,18.0,12,1.7601690292358398
0,3,28,0,3,16,2,29,23.5,11,2.3002500534057617
28,0,0,3,2,29,3,16,23.5,11,2.3002500534057617
27,28,10,28,3,11,5,29,20.5,11,1.461881160736084
10,28,27,28,5,29,3,11,20.5,11,1.461881160736084
2,27,9,20,17,29,17,5,19.0,17,1.7239799499511719
9,20,2,27,17,5,17,29,19.0,17,1.7239799499511719
24,28,15,12,28,7,26,4,15.0,12,1.7528870105743408
15,12,24,28,26,4,28,7,15.0,12,1.7528870105743408
12,14,26,4,26,20,10,6,27.0,12,2.181425094604492
26,4,12,14,10,6,26,20,27.0,12,2.181425094604492
27,15,28,12,17,22,3,11,14.5,14,1.707839012145996
28,12,27,15,3,11,17,22,14.5,14,1.707839012145996
21,11,9,19,17,23,17,9,17.0,9,1.477726936340332
9,19,21,11,17,9,17,23,17.0,9,1.477726936340332
4,18,27,15,29,18,20,30,23.5,12,1.8975989818572998
27,15,4,18,20,30,29,18,23.5,12,1.8975989818572998
27,6,14,31,5,2,19,24,39.0,22,3.4963600635528564
14,31,27,6,19,24,5,2,39.0,22,3.4963600635528564
7,19,22,26,10,19,18,11,19.0,13,1.4990959167480469
22,26,7,19,18,11,10,19,19.0,13,1.4990959167480469
24,0,21,25,15,29,20,18,23.0,15,2.1134910583496094
21,25,24,0,20,18,15,29,23.0,15,2.1134910583496094
30,7,29,11,12,31,2,23,11.5,9,1.1525418758392334
29,11,30,7,2,23,12,31,11.5,9,1.1525418758392334
21,18,13,26,3,21,26,10,25.0,19,2.4261817932128906
13,26,21,18,26,10,3,21,25.0,19,2.4261817932128906
23,27,9,0,31,20,24,5,33.5,22,3.456118106842041
9,0,23,27,24,5,31,20,33.5,22,3.456118106842041
17,11,14,29,18,23,4,29,22.5,9,1.9242849349975586
14,29,17,11,4,29,18,23,22.5,9,1.9242849349975586
14,7,23,10,20,4,15,11,12.0,6,0.8818528652191162
23,10,14,7,15,11,20,4,12.0,6,0.8818528652191162
18,14,31,9,3,16,27,29,29.5,17,2.8621439933776855
31,9,18,14,27,29,3,16,29.5,17,2.8621439933776855
8,2,23,2,17,1,27,31,28.5,14,2.7067689895629883
23,2,8,2,27,31,17,1,28.5,14,2.7067689895629883
28,27,1,16,1,25,31,20,36.5,21,2.904522180557251
1,16,28,27,31,20,1,25,36.5,21,2.904522180557251
30,23,1,9,16,12,16,25,29.0,17,2.9930291175842285
1,9,30,23,16,25,16,12,29.0,17,2.9930291175842285
7,6,13,3,28,13,18,5,14.5,6,1.2697038650512695
13,3,7,6,18,5,28,13,14.5,6,1.2697038650512695
27,7,6,10,9,10,0,11,17.0,7,1.6214148998260498
6,10,27,7,0,11,9,10,17.0,7,1.6214148998260498
14,19,18,30,11,22,13,8,15.5,11,1.1459667682647705
18,30,14,19,13,8,11,22,15.5,11,1.1459667682647705
11,26,20,20,12,2,13,24,21.0,9,2.0776450634002686
20,20,11,26,13,24,12,2,21.0,9,2.0776450634002686
9,3,23,21,16,17,28,12,24.5,14,2.3400580883026123
23,21,9,3,28,12,16,17,24.5,14,2.3400580883026123
4,9,4,20,23,5,21,31,21.5,17,2.1612648963928223
4,20,4,9,21,31,23,5,21.5,17,2.1612648963928223
22,11,28,2,27,13,5,6,24.0,11,2.3258590698242188
28,2,22,11,5,6,27,13,24.0,11,2.3258590698242188
18,12,2,24,1,6,4,8,16.5,11,1.9362173080444336
2,24,18,12,4,8,1,6,16.5,11,1.9362173080444336
6,22,7,23,7,27,19,21,10.0,9,1.2655270099639893
7,23,6,22,19,21,7,27,10.0,9,1.2655270099639893
15,19,10,18,3,19,7,6,11.5,8,1.1283349990844727
10,18,15,19,7,6,3,19,11.5,8,1.1283349990844727
11,17,18,6,15,17,7,13,15.0,11,1.3322389125823975
18,6,11,17,7,13,15,17,15.0,11,1.3322389125823975
16,20,6,13,12,27,22,11,21.5,14,1.9979467391967773
6,13,16,20,22,11,12,27,21.5,14,1.9979467391967773
13,12,23,0,11,17,3,16,15.5,11,1.5281317234039307
23,0,13,12,3,16,11,17,15.5,11,1.5281317234039307
0,28,23,23,7,16,23,19,24.5,14,2.322305202484131
23,23,0,28,23,19,7,16,24.5,14,2.322305202484131
26,14,18,23,3,9,11,5,14.5,13,1.2801151275634766
18,23,26,14,11,5,3,9,14.5,13,1.2801151275634766
31,25,22,2,24,27,24,21,19.0,14,2.4975638389587402
22,2,31,25,24,21,24,27,19.0,14,2.4975638389587402
8,13,23,3,14,5,13,28,25.5,13,2.1341538429260254
23,3,8,13,13,28,14,5,25.5,13,2.1341538429260254
4,11,23,14,3,28,2,29,13.0,14,1.712419033050537
23,14,4,11,2,29,3,28,13.0,14,1.712419033050537
17,7,9,14,27,26,20,9,20.5,15,1.7594709396362305
9,14,17,7,20,9,27,26,20.5,15,1.7594709396362305
23,13,28,14,30,15,8,2,20.5,14,2.2937119007110596
28,14,23,13,8,2,30,15,20.5,14,2.2937119007110596
24,22,20,31,27,20,27,29,11.0,5,0.8820087909698486
20,31,24,22,27,29,27,20,11.0,5,0.8820087909698486
6,30,7,7,4,16,21,1,28.0,14,2.279111862182617
7,7,6,30,21,1,4,16,28.0,14,2.279111862182617
27,17,13,20,28,0,31,24,25.0,14,2.9199862480163574
13,20,27,17,31,24,28,0,25.0,14,2.9199862480163574
2,21,8,2,4,11,22,30,31.0,16,3.0508527755737305
8,2,2,21,22,30,4,11,31.0,16,3.0508527755737305
6,16,21,26,19,24,20,17,16.5,6,1.7190430164337158
21,26,6,16,20,17,19,24,16.5,6,1.7190430164337158
27,28,18,15,31,6,23,19,22.5,14,1.7228031158447266
18,15,27,28,23,19,31,6,22.5,14,1.7228031158447266
12,15,20,7,10,21,14,23,12.0,9,1.3278231620788574
20,7,12,15,14,23,10,21,12.0,9,1.3278231620788574
16,15,29,28,18,18,7,11,22.0,12,1.9038519859313965
29,28,16,15,7,11,18,18,22.0,12,1.9038519859313965
28,20,16,2,16,13,24,24,24.5,14,2.05480694770813
16,2,28,20,24,24,16,13,24.5,14,2.05480694770813
22,3,10,24,26,19,25,30,23.5,19,2.2255539894104004
10,24,22,3,25,30,26,19,23.5,19,2.2255539894104004
7,17,9,4,1,26,31,29,27.0,19,2.5657858848571777
9,4,7,17,31,29,1,26,27.0,19,2.5657858848571777
18,24,19,17,19,28,5,18,16.0,15,1.608442783355713
19,17,18,24,5,18,19,28,16.0,15,1.608442783355713
27,7,10,4,10,29,9,26,13.0,13,1.4827308654785156
10,4,27,7,9,26,10,29,13.0,13,1.4827308654785156
7,9,19,13,22,16,0,13,20.5,8,2.3261420726776123
19,13,7,9,0,13,22,16,20.5,8,2.3261420726776123
16,19,22,17,22,19,11,23,11.5,8,1.0600669384002686
22,17,16,19,11,23,22,19,11.5,8,1.0600669384002686
0,18,31,24,20,28,2,27,29.0,9,2.8936030864715576
31,24,0,18,2,27,20,28,29.0,9,2.8936030864715576
18,3,30,21,0,26,4,13,24.5,18,2.145005226135254
30,21,18,3,4,13,0,26,24.5,18,2.145005226135254
25,5,28,5,30,1,0,5,19.5,11,2.466848373413086
28,5,25,5,0,5,30,1,19.5,11,2.466848373413086
2,7,1,6,7,15,23,22,13.5,14,1.702925205230713
1,6,2,7,23,22,7,15,13.5,14,1.702925205230713
11,2,19,4,29,23,9,17,18.0,17,1.787438154220581
19,4,11,2,9,17,29,23,18.0,17,1.787438154220581
21,4,6,0,28,1,26,3,11.5,3,1.2345340251922607
6,0,21,4,26,3,28,1,11.5,3,1.2345340251922607
20,8,4,10,17,29,1,0,31.5,12,3.481003999710083
4,10,20,8,1,0,17,29,31.5,12,3.481003999710083
20,4,6,0,9,14,19,16,15.0,7,1.2958190441131592
6,0,20,4,19,16,9,14,15.0,7,1.2958190441131592
2,16,29,2,31,25,12,1,44.0,19,3.6971781253814697
29,2,2,16,12,1,31,25,44.0,19,3.6971781253814697
18,2,25,31,17,17,22,3,28.5,11,2.7230820655822754
25,31,18,2,22,3,17,17,28.5,11,2.7230820655822754
29,9,7,14,8,1,21,30,36.5,21,3.484963893890381
7,14,29,9,21,30,8,1,36.5,21,3.484963893890381
17,6,28,31,31,13,21,19,26.0,11,2.434547185897827
28,31,17,6,21,19,31,13,26.0,11,2.434547185897827
27,27,10,21,3,29,28,18,30.5,12,2.7658300399780273
10,21,27,27,28,18,3,29,30.5,12,2.7658300399780273
8,28,24,12,17,13,6,28,30.0,14,2.3318581581115723
24,12,8,28,6,28,17,13,30.0,14,2.3318581581115723
1,22,25,31,13,7,2,28,33.5,12,2.461153030395508
25,31,1,22,2,28,13,7,33.5,12,2.461153030395508
4,3,31,30,23,3,31,11,35.0,18,4.1703102588653564
31,30,4,3,31,11,23,3,35.0,18,4.1703102588653564
30,10,18,24,2,9,9,28,26.0,16,2.0452828407287598
18,24,30,10,9,28,2,9,26.0,16,2.0452828407287598
14,23,9,21,11,7,1,20,15.0,7,1.674058198928833
9,21,14,23,1,20,11,7,15.0,7,1.674058198928833
31,31,29,29,21,12,2,27,19.0,16,2.491206169128418
29,29,31,31,2,27,21,12,19.0,16,2.491206169128418
31,8,19,22,23,2,26,30,29.5,13,2.578979015350342
19,22,31,8,26,30,23,2,29.5,13,2.578979015350342
19,13,14,22,6,13,21,20,18.0,9,1.8932020664215088
14,22,19,13,21,20,6,13,18.0,9,1.8932020664215088
4,20,19,6,26,7,9,10,24.5,11,2.1564390659332275
19,6,4,20,9,10,26,7,24.5,11,2.1564390659332275
25,6,25,21,19,10,31,13,15.0,8,1.149163007736206
25,21,25,6,31,13,19,10,15.0,8,1.149163007736206
25,11,1,8,14,26,19,12,23.0,12,1.935460090637207
1,8,25,11,19,12,14,26,23.0,12,1.935460090637207
23,12,24,21,3,12,29,8,20.0,14,2.0666980743408203
24,21,23,12,29,8,3,12,20.0,14,2.0666980743408203
0,22,15,19,9,24,25,9,24.5,18,2.3956360816955566
15,19,0,22,25,9,9,24,24.5,18,2.3956360816955566
13,5,4,15,31,31,15,24,22.0,12,1.8955421447753906
4,15,13,5,15,24,31,31,22.0,12,1.8955421447753906
25,4,27,10,4,31,8,3,20.0,19,2.3470687866210938
27,10,25,4,8,3,4,31,20.0,19,2.3470687866210938
7,5,16,5,4,21,2,10,12.0,7,0.9139318466186523
16,5,7,5,2,10,4,21,12.0,7,0.9139318466186523
19,14,22,25,31,7,17,15,18.0,10,1.6120679378509521
22,25,19,14,17,15,31,7,18.0,10,1.6120679378509521
15,6,4,5,27,11,13,28,22.5,17,2.2617530822753906
4,5,15,6,13,28,27,11,22.5,17,2.2617530822753906
30,7,19,8,26,19,31,26,12.0,10,0.8582348823547363
19,8,30,7,31,26,26,19,12.0,10,0.8582348823547363
0,1,6,13,18,19,8,15,16.0,9,1.30722975730896
6,13,0,1,8,15,18,19,16.0,9,1.30722975730896
18,30,10,24,12,30,0,16,20.0,12,1.9163150787353516
10,24,18,30,0,16,12,30,20.0,12,1.9163150787353516
3,19,16,19,10,2,1,26,25.0,10,2.5408830642700195
16,19,3,19,1,26,10,2,25.0,10,2.5408830642700195
31,17,0,3,21,23,25,21,26.5,19,3.5706119537353516
0,3,31,17,25,21,21,23,26.5,19,3.5706119537353516
29,14,20,15,14,13,19,28,16.0,10,1.945061206817627
20,15,29,14,19,28,14,13,16.0,10,1.945061206817627
2,26,17,14,21,29,27,18,22.0,14,1.9749510288238525
17,14,2,26,27,18,21,29,22.0,14,1.9749510288238525
9,4,23,7,20,31,17,12,20.5,11,1.8641338348388672
23,7,9,4,17,12,20,31,20.5,11,1.8641338348388672
4,3,15,30,19,8,0,17,35.0,17,3.3097517490386963
15,30,4,3,0,17,19,8,35.0,17,3.3097517490386963
6,19,3,9,20,5,24,3,9.5,7,0.8877317905426025
3,9,6,19,24,3,20,5,9.5,7,0.8877317905426025
23,6,22,22,28,28,5,19,24.5,16,2.5808560848236084
22,22,23,6,5,19,28,28,24.5,16,2.5808560848236084
27,14,10,25,10,24,2,21,19.5,8,2.1159298419952393
10,25,27,14,2,21,10,24,19.5,8,2.1159298419952393
1,28,2,18,22,27,19,18,11.5,8,0.8596370220184326
2,18,1,28,19,18,22,27,11.5,8,0.8596370220184326
1,16,20,19,3,13,20,26,26.0,16,2.188507080078125
20,19,1,16,20,26,3,13,26.0,16,2.188507080078125
15,1,22,11,17,15,10,6,16.5,12,1.3456850051879883
22,11,15,1,10,6,17,15,16.5,12,1.3456850051879883
6,14,23,10,12,31,24,22,22.0,16,1.7600479125976562
23,10,6,14,24,22,12,31,22.0,16,1.7600479125976562
2,21,14,1,12,13,27,24,29.0,15,2.617048740386963
14,1,2,21,27,24,12,13,29.0,15,2.617048740386963
9,1,17,22,25,12,19,21,22.0,15,2.1032252311706543
17,22,9,1,19,21,25,12,22.0,15,2.1032252311706543
9,1,15,25,8,2,17,25,32.0,20,13.00265884399414
15,25,9,1,17,25,8,2,32.0,20,13.00265884399414
30,29,6,28,29,7,7,22,33.0,19,3.525393009185791
6,28,30,29,7,22,29,7,33.0,19,3.525393009185791
11,20,15,2,8,29,7,2,25.0,11,2.246751070022583
15,2,11,20,7,2,8,29,25.0,11,2.246751070022583
13,31,7,6,14,4,22,20,27.5,18,2.3974661827087402
7,6,13,31,22,20,14,4,27.5,18,2.3974661827087402
0,1,13,0,16,4,18,3,8.5,2,0.9497148990631104
13,0,0,1,18,3,16,4,8.5,2,0.9497148990631104
27,10,13,22,10,24,3,21,18.0,9,1.8921549320220947
13,22,27,10,3,21,10,24,18.0,9,1.8921549320220947
10,8,13,20,15,8,14,18,14.0,10,1.4262771606445312
13,20,10,8,14,18,15,8,14.0,10,1.4262771606445312
9,13,16,21,16,22,0,14,19.5,8,1.7973449230194092
16,21,9,13,0,14,16,22,19.5,8,1.7973449230194092
10,13,0,5,24,23,27,1,21.5,11,1.7507259845733643
0,5,10,13,27,1,24,23,21.5,11,1.7507259845733643
28,15,25,27,6,8,26,17,23.0,13,2.3857569694519043
25,27,28,15,26,17,6,8,23.0,13,2.3857569694519043
13,27,7,29,9,4,12,21,14.0,8,1.3727421760559082
7,29,13,27,12,21,9,4,14.0,8,1.3727421760559082
8,17,13,31,18,27,23,27,13.0,6,1.5612459182739258
13,31,8,17,23,27,18,27,13.0,6,1.5612459182739258
0,30,19,1,2,8,24,5,37.5,21,3.915227174758911
19,1,0,30,24,5,2,8,37.5,21,3.915227174758911
23,0,11,17,27,24,13,14,27.5,13,2.508323907852173
11,17,23,0,13,14,27,24,27.5,13,2.508323907852173
16,16,4,31,11,3,4,24,28.5,10,2.655026912689209
4,31,16,16,4,24,11,3,28.5,10,2.655026912689209
7,29,16,29,21,27,14,13,15.0,10,1.7718498706817627
16,29,7,29,14,13,21,27,15.0,10,1.7718498706817627
28,23,10,8,25,16,6,3,32.5,17,2.7203850746154785
10,8,28,23,6,3,25,16,32.5,17,2.7203850746154785
17,29,23,25,2,23,4,30,9.5,6,0.6743099689483643
23,25,17,29,4,30,2,23,9.5,6,0.6743099689483643
19,21,10,30,21,27,1,27,19.0,9,1.4352991580963135
10,30,19,21,1,27,21,27,19.0,9,1.4352991580963135
13,25,10,11,11,2,6,20,21.0,11,2.021214008331299
10,11,13,25,6,20,11,2,21.0,11,2.021214008331299
5,31,25,30,30,2,7,22,33.0,25,3.2211380004882812
25,30,5,31,7,22,30,2,33.0,25,3.2211380004882812
9,14,18,20,21,8,22,5,9.5,8,1.0753889083862305
18,20,9,14,22,5,21,8,9.5,8,1.0753889083862305
4,16,22,29,15,18,27,3,29.0,16,2.3484108448028564
22,29,4,16,27,3,15,18,29.0,16,2.3484108448028564
16,13,12,6,16,22,8,28,12.5,10,1.0064871311187744
12,6,16,13,8,28,16,22,12.5,10,1.0064871311187744
31,27,4,30,18,3,20,0,18.5,13,2.1444220542907715
4,30,31,27,20,0,18,3,18.5,13,2.1444220542907715
13,11,25,7,15,1,6,0,13.0,6,1.1528098583221436
25,7,13,11,6,0,15,1,13.0,6,1.1528098583221436
18,13,16,0,14,27,28,18,19.0,15,1.6425790786743164
16,0,18,13,28,18,14,27,19.0,15,1.6425790786743164
0,18,25,9,24,25,17,6,32.0,19,2.8705921173095703
25,9,0,18,17,6,24,25,32.0,19,2.8705921173095703
27,16,24,24,13,22,21,24,11.5,5,0.8957691192626953
24,24,27,16,21,24,13,22,11.5,5,0.8957691192626953
27,15,16,23,26,23,13,23,17.0,10,1.3653428554534912
16,23,27,15,13,23,26,23,17.0,10,1.3653428554534912
13,20,21,1,5,3,24,19,31.0,15,2.644751787185669
21,1,13,20,24,19,5,3,31.0,15,2.644751787185669
12,7,15,3,9,15,23,13,11.5,8,1.141535997390747
15,3,12,7,23,13,9,15,11.5,8,1.141535997390747
22,15,1,2,11,28,1,8,32.0,13,2.593303918838501
1,2,22,15,1,8,11,28,32.0,13,2.593303918838501
2,30,25,19,12,29,15,31,19.5,14,2.9590580463409424
25,19,2,30,15,31,12,29,19.5,14,2.9590580463409424
21,27,16,29,6,21,22,23,13.5,6,1.6284639835357666
16,29,21,27,22,23,6,21,13.5,6,1.6284639835357666
27,20,15,0,6,14,31,31,37.0,15,3.5528290271759033
15,0,27,20,31,31,6,14,37.0,15,3.5528290271759033
29,0,18,17,16,6,22,3,18.5,10,2.1803348064422607
18,17,29,0,22,3,16,6,18.5,10,2.1803348064422607
11,29,1,11,10,23,8,5,24.0,13,2.6350810527801514
1,11,11,29,8,5,10,23,24.0,13,2.6350810527801514
7,4,29,8,26,2,20,25,27.5,16,2.2918598651885986
29,8,7,4,20,25,26,2,27.5,16,2.2918598651885986
30,17,13,12,22,12,6,13,19.5,12,1.6288199424743652
13,12,30,17,6,13,22,12,19.5,12,1.6288199424743652
10,28,25,14,28,0,17,24,32.0,17,2.913870096206665
25,14,10,28,17,24,28,0,32.0,17,2.913870096206665
24,2,1,5,8,24,25,21,24.0,16,2.3702471256256104
1,5,24,2,25,21,8,24,24.0,16,2.3702471256256104
22,18,30,28,28,28,27,23,12.0,3,1.2491271495819092
30,28,22,18,27,23,28,28,12.0,3,1.2491271495819092
13,28,10,23,24,5,5,4,15.0,14,1.6079511642456055
10,23,13,28,5,4,24,5,15.0,14,1.6079511642456055
11,25,16,19,8,6,26,30,27.5,11,3.3047616481781006
16,19,11,25,26,30,8,6,27.5,11,3.3047616481781006
1,6,11,23,25,17,25,1,23.5,19,2.0630710124969482
11,23,1,6,25,1,25,17,23.5,19,2.0630710124969482
15,16,25,11,0,27,0,3,21.5,14,1.930959939956665
25,11,15,16,0,3,0,27,21.5,14,1.930959939956665
18,13,21,16,24,30,13,24,12.5,7,1.4305739402770996
21,16,18,13,13,24,24,30,12.5,7,1.4305739402770996
15,27,27,14,17,24,29,20,20.5,10,1.7726011276245117
27,14,15,27,29,20,17,24,20.5,10,1.7726011276245117
16,29,0,20,1,12,21,17,25.0,11,1.909325122833252
0,20,16,29,21,17,1,12,25.0,11,1.909325122833252
13,8,16,3,15,31,8,2,23.0,14,2.686645984649658
16,3,13,8,8,2,15,31,23.0,14,2.686645984649658
13,0,7,8,6,0,23,12,21.5,14,2.118800163269043
7,8,13,0,23,12,6,0,21.5,14,2.118800163269043
19,11,23,10,4,16,26,17,15.0,9,1.8162767887115479
23,10,19,11,26,17,4,16,15.0,9,1.8162767887115479
11,27,31,19,17,24,18,13,20.0,11,1.9831807613372803
31,19,11,27,18,13,17,24,20.0,11,1.9831807613372803
15,24,27,12,28,9,13,11,21.5,13,1.8315410614013672
27,12,15,24,13,11,28,9,21.5,13,1.8315410614013672
9,6,28,29,7,8,7,17,25.5,20,2.8159189224243164
28,29,9,6,7,17,7,8,25.5,20,2.8159189224243164
6,1,6,8,8,0,31,28,30.0,23,3.76837420463562
6,8,6,1,31,28,8,0,30.0,23,3.76837420463562
15,28,31,13,12,27,17,31,20.0,13,2.152477741241455
31,13,15,28,17,31,12,27,20.0,13,2.152477741241455
28,13,5,20,10,10,18,5,22.5,18,2.304969072341919
