xs1,ys1,xg1,yg1,xs2,ys2,xg2,yg2,distance,replanning count,time
2,29,31,27,22,31,24,3,42.5,34,8.785470962524414
31,27,2,29,24,3,22,31,42.5,34,8.785470962524414
2,2,8,23,13,2,11,30,32.5,30,15.992530107498169
8,23,2,2,11,30,13,2,32.5,30,15.992530107498169
26,31,31,11,17,23,27,29,22.5,20,3.2168009281158447
31,11,26,31,27,29,17,23,22.5,20,3.2168009281158447
27,18,4,27,0,29,20,19,36.0,24,3.913300037384033
4,27,27,18,20,19,0,29,36.0,24,3.913300037384033
14,15,30,10,24,27,10,31,21.5,20,2.05115008354187
30,10,14,15,10,31,24,27,21.5,20,2.05115008354187
18,7,24,28,20,23,10,3,31.5,29,3.4921369552612305
24,28,18,7,10,3,20,23,31.5,29,3.4921369552612305
29,12,31,28,19,10,8,24,28.5,26,17.95956301689148
31,28,29,12,8,24,19,10,28.5,26,17.95956301689148
24,0,30,17,6,27,28,7,34.5,28,3.884899854660034
30,17,24,0,28,7,6,27,34.5,28,3.884899854660034
17,17,18,21,19,6,6,5,11.5,16,1.121277093887329
18,21,17,17,6,5,19,6,11.5,16,1.121277093887329
16,4,21,23,22,4,22,18,21.0,23,2.1479201316833496
21,23,16,4,22,18,22,4,21.0,23,2.1479201316833496
20,2,29,30,20,14,5,26,37.0,31,22.32411503791809
29,30,20,2,5,26,20,14,37.0,31,22.32411503791809
13,18,30,31,4,10,15,9,23.0,24,2.064540147781372
30,31,13,18,15,9,4,10,23.0,24,2.064540147781372
25,15,3,28,2,23,14,14,28.0,20,2.2864890098571777
3,28,25,15,14,14,2,23,28.0,20,2.2864890098571777
9,10,0,31,4,20,15,5,21.0,22,60.0
0,31,9,10,15,5,4,20,21.0,22,60.0
6,5,9,31,5,24,9,25,4.0,5,60.0
9,31,6,5,9,25,5,24,4.0,5,60.0
18,24,20,15,14,2,30,8,17.5,18,1.581493854522705
20,15,18,24,30,8,14,2,17.5,18,1.581493854522705
4,17,21,31,13,28,13,3,31.0,27,3.806274890899658
21,31,4,17,13,3,13,28,31.0,27,3.806274890899658
29,7,29,31,13,1,18,31,41.5,32,20.685070991516113
29,31,29,7,18,31,13,1,41.5,32,20.685070991516113
29,29,6,16,31,12,7,0,38.0,38,2.7236838340759277
6,16,29,29,7,0,31,12,38.0,38,2.7236838340759277
2,30,8,3,6,13,23,9,30.0,24,2.327087163925171
8,3,2,30,23,9,6,13,30.0,24,2.327087163925171
19,5,29,27,21,25,6,25,34.5,24,24.826213836669922
29,27,19,5,6,25,21,25,34.5,24,24.826213836669922
11,29,20,17,22,12,16,28,25.5,17,11.664479970932007
20,17,11,29,16,28,22,12,25.5,17,11.664479970932007
8,13,13,18,9,20,10,26,10.5,10,60.0
13,18,8,13,10,26,9,20,10.5,10,60.0
29,0,6,26,11,28,10,27,25.5,35,5.239244699478149
6,26,29,0,10,27,11,28,25.5,35,5.239244699478149
9,27,11,6,29,22,17,27,23.0,26,1.8613502979278564
11,6,9,27,17,27,29,22,23.0,26,1.8613502979278564
0,6,9,20,3,5,11,12,21.0,24,2.2845821380615234
9,20,0,6,11,12,3,5,21.0,24,2.2845821380615234
27,5,5,13,8,10,8,0,24.0,24,2.6576459407806396
5,13,27,5,8,0,8,10,24.0,24,2.6576459407806396
26,25,31,17,7,30,25,11,25.0,27,2.1872849464416504
31,17,26,25,25,11,7,30,25.0,27,2.1872849464416504
9,25,17,20,1,2,9,12,0.0,1,60.0
17,20,9,25,9,12,1,2,0.0,1,60.0
15,5,17,24,1,26,3,0,34.5,27,6.83109712600708
17,24,15,5,3,0,1,26,34.5,27,6.83109712600708
21,23,27,16,8,3,4,12,13.0,13,0.8268938064575195
27,16,21,23,4,12,8,3,13.0,13,0.8268938064575195
22,18,21,21,8,13,17,12,8.0,10,0.7565460205078125
21,21,22,18,17,12,8,13,8.0,10,0.7565460205078125
16,30,2,11,4,20,2,22,20.5,30,2.442135810852051
2,11,16,30,2,22,4,20,20.5,30,2.442135810852051
3,7,6,20,30,10,10,19,29.5,29,2.5264620780944824
6,20,3,7,10,19,30,10,29.5,29,2.5264620780944824
5,19,1,10,3,10,7,5,13.0,10,3.914342164993286
1,10,5,19,7,5,3,10,13.0,10,3.914342164993286
31,27,19,10,23,17,13,2,31.0,30,4.356360912322998
19,10,31,27,13,2,23,17,31.0,30,4.356360912322998
15,16,1,26,21,29,19,27,14.0,18,1.3412489891052246
1,26,15,16,19,27,21,29,14.0,18,1.3412489891052246
28,22,1,7,27,7,11,20,35.5,36,3.661978006362915
1,7,28,22,11,20,27,7,35.5,36,3.661978006362915
27,20,2,18,17,20,25,11,23.0,26,2.2319188117980957
2,18,27,20,25,11,17,20,23.0,26,2.2319188117980957
23,10,29,6,8,29,19,20,15.0,20,1.4512178897857666
29,6,23,10,19,20,8,29,15.0,20,1.4512178897857666
31,30,8,18,27,16,20,25,26.5,31,2.7186217308044434
8,18,31,30,20,25,27,16,26.5,31,2.7186217308044434
27,2,0,4,16,12,10,16,23.5,26,2.13210391998291
0,4,27,2,10,16,16,12,23.5,26,2.13210391998291
18,18,16,16,1,12,14,18,12.5,15,1.2305693626403809
16,16,18,18,14,18,1,12,12.5,15,1.2305693626403809
7,7,12,3,12,22,24,17,14.0,19,1.38291597366333
12,3,7,7,24,17,12,22,14.0,19,1.38291597366333
26,24,18,3,3,21,10,18,22.5,27,2.337846040725708
18,3,26,24,10,18,3,21,22.5,27,2.337846040725708
1,19,2,22,4,1,1,20,10.5,10,60.0
2,22,1,19,1,20,4,1,10.5,10,60.0
31,18,0,13,22,4,20,1,24.5,38,2.681046962738037
0,13,31,18,20,1,22,4,24.5,38,2.681046962738037
13,20,12,6,28,19,21,6,19.5,21,1.3518362045288086
12,6,13,20,21,6,28,19,19.5,21,1.3518362045288086
15,26,9,8,7,17,23,19,23.0,26,1.954563856124878
9,8,15,26,23,19,7,17,23.0,26,1.954563856124878
1,8,7,2,26,20,24,28,12.0,12,0.8726239204406738
7,2,1,8,24,28,26,20,12.0,12,0.8726239204406738
25,7,1,9,1,2,3,8,19.0,18,1.8172969818115234
1,9,25,7,3,8,1,2,19.0,18,1.8172969818115234
17,7,14,7,14,26,15,11,17.0,8,60.0
14,7,17,7,15,11,14,26,17.0,8,60.0
1,21,18,16,17,7,5,27,27.0,20,2.4551639556884766
18,16,1,21,5,27,17,7,27.0,20,2.4551639556884766
31,30,26,6,27,2,6,6,33.0,30,2.69696307182312
26,6,31,30,6,6,27,2,33.0,30,2.69696307182312
16,1,23,24,31,25,10,0,42.0,40,3.482840061187744
23,24,16,1,10,0,31,25,42.0,40,3.482840061187744
11,3,24,11,25,7,12,5,20.0,20,1.4213910102844238
24,11,11,3,12,5,25,7,20.0,20,1.4213910102844238
25,20,15,23,12,25,24,28,14.0,8,0.9030277729034424
15,23,25,20,24,28,12,25,14.0,8,0.9030277729034424
4,17,31,17,0,31,26,28,37.0,34,2.832395076751709
31,17,4,17,26,28,0,31,37.0,34,2.832395076751709
28,7,20,9,2,22,1,2,23.5,27,8.944640874862671
20,9,28,7,1,2,2,22,23.5,27,8.944640874862671
28,4,21,1,11,30,1,10,22.0,32,1.996675968170166
21,1,28,4,1,10,11,30,22.0,32,1.996675968170166
5,4,2,18,22,11,20,26,19.0,21,1.2560601234436035
2,18,5,4,20,26,22,11,19.0,21,1.2560601234436035
22,6,7,10,7,30,19,19,23.0,23,1.6294169425964355
7,10,22,6,19,19,7,30,23.0,23,1.6294169425964355
4,28,25,6,13,21,19,16,27.0,25,2.544950008392334
25,6,4,28,19,16,13,21,27.0,25,2.544950008392334
16,5,2,5,25,11,5,30,27.5,31,2.44183087348938
2,5,16,5,5,30,25,11,27.5,31,2.44183087348938
11,6,29,20,23,5,29,22,29.5,25,2.22200870513916
29,20,11,6,29,22,23,5,29.5,25,2.22200870513916
13,19,12,27,7,31,30,19,23.0,25,2.7123680114746094
12,27,13,19,30,19,7,31,23.0,25,2.7123680114746094
14,4,17,17,5,6,2,27,11.0,12,60.0
17,17,14,4,2,27,5,6,11.0,12,60.0
18,29,7,7,19,8,21,15,22.0,30,2.1682651042938232
7,7,18,29,21,15,19,8,22.0,30,2.1682651042938232
27,31,9,3,25,16,17,12,30.0,36,3.447874069213867
9,3,27,31,17,12,25,16,30.0,36,3.447874069213867
17,17,22,12,22,28,17,16,16.5,13,4.98009991645813
22,12,17,17,17,16,22,28,16.5,13,4.98009991645813
8,3,3,24,2,1,24,28,44.5,44,6.630969047546387
3,24,8,3,24,28,2,1,44.5,44,6.630969047546387
5,16,26,9,30,19,31,22,17.0,26,1.5739860534667969
26,9,5,16,31,22,30,19,17.0,26,1.5739860534667969
8,17,11,6,7,17,3,22,11.5,13,0.8314359188079834
11,6,8,17,3,22,7,17,11.5,13,0.8314359188079834
8,14,26,3,11,18,5,28,22.5,24,1.7815608978271484
26,3,8,14,5,28,11,18,22.5,24,1.7815608978271484
17,2,30,22,13,28,3,8,35.5,36,2.9742319583892822
30,22,17,2,3,8,13,28,35.5,36,2.9742319583892822
20,9,11,8,26,3,16,28,28.5,34,10.810598850250244
11,8,20,9,16,28,26,3,28.5,34,10.810598850250244
29,30,4,14,8,19,27,4,38.5,29,3.0509278774261475
4,14,29,30,27,4,8,19,38.5,29,3.0509278774261475
11,31,22,21,3,7,17,20,27.0,23,5.8313148021698
22,21,11,31,17,20,3,7,27.0,23,5.8313148021698
0,2,4,12,16,15,20,15,9.0,13,0.7453279495239258
4,12,0,2,20,15,16,15,9.0,13,0.7453279495239258
4,9,7,19,30,12,11,9,20.5,16,1.6611652374267578
7,19,4,9,11,9,30,12,20.5,16,1.6611652374267578
20,4,18,0,4,30,17,31,10.0,12,0.7294819355010986
18,0,20,4,17,31,4,30,10.0,12,0.7294819355010986
0,7,10,3,10,27,20,15,18.0,22,1.2745301723480225
10,3,0,7,20,15,10,27,18.0,22,1.2745301723480225
17,9,11,17,12,16,25,26,20.5,22,1.5104351043701172
11,17,17,9,25,26,12,16,20.5,22,1.5104351043701172
7,2,30,10,28,4,8,9,33.0,21,3.165544033050537
30,10,7,2,8,9,28,4,33.0,21,3.165544033050537
12,21,6,5,10,23,9,9,21.5,20,1.8055388927459717
6,5,12,21,9,9,10,23,21.5,20,1.8055388927459717
8,18,6,1,8,8,18,30,30.5,32,4.04446005821228
6,1,8,18,18,30,8,8,30.5,32,4.04446005821228
29,31,0,15,1,0,2,23,17.0,18,60.0
0,15,29,31,2,23,1,0,17.0,18,60.0
22,20,12,25,29,27,13,23,17.5,14,1.2210607528686523
12,25,22,20,13,23,29,27,17.5,14,1.2210607528686523
13,28,1,0,24,6,26,19,30.5,34,3.030294895172119
1,0,13,28,26,19,24,6,30.5,34,3.030294895172119
23,2,23,24,9,10,27,17,26.5,26,2.1743052005767822
23,24,23,2,27,17,9,10,26.5,26,2.1743052005767822
29,19,1,12,14,10,24,3,31.0,30,20.24500036239624
1,12,29,19,24,3,14,10,31.0,30,20.24500036239624
24,18,7,19,6,30,8,4,32.0,31,2.9255759716033936
7,19,24,18,8,4,6,30,32.0,31,2.9255759716033936
22,20,14,16,7,2,1,19,15.5,15,60.0
14,16,22,20,1,19,7,2,15.5,15,60.0
11,20,2,0,21,25,0,29,29.0,22,2.0450599193573
2,0,11,20,0,29,21,25,29.0,22,2.0450599193573
12,6,18,29,30,21,1,30,38.5,34,3.834030866622925
18,29,12,6,1,30,30,21,38.5,34,3.834030866622925
12,9,3,30,19,29,9,5,42.0,24,5.881211042404175
3,30,12,9,9,5,19,29,42.0,24,5.881211042404175
7,21,22,30,5,4,20,28,31.5,24,2.6456801891326904
22,30,7,21,20,28,5,4,31.5,24,2.6456801891326904
10,26,15,16,17,26,8,30,15.0,14,1.7323110103607178
15,16,10,26,8,30,17,26,15.0,14,1.7323110103607178
15,8,5,19,31,23,23,9,21.5,22,1.633085012435913
5,19,15,8,23,9,31,23,21.5,22,1.633085012435913
8,28,28,26,1,6,0,4,13.5,21,1.490022897720337
28,26,8,28,0,4,1,6,13.5,21,1.490022897720337
18,1,11,12,3,20,29,21,28.5,37,2.952458143234253
11,12,18,1,29,21,3,20,28.5,37,2.952458143234253
4,10,20,1,23,1,5,14,28.0,24,2.3718020915985107
20,1,4,10,5,14,23,1,28.0,24,2.3718020915985107
22,29,17,26,22,28,5,26,17.5,21,1.7007238864898682
17,26,22,29,5,26,22,28,17.5,21,1.7007238864898682
16,5,17,25,10,26,25,6,33.0,29,6.7776408195495605
17,25,16,5,25,6,10,26,33.0,29,6.7776408195495605
26,30,3,21,3,24,8,3,33.0,26,2.7897419929504395
3,21,26,30,8,3,3,24,33.0,26,2.7897419929504395
22,31,19,14,30,15,11,29,28.5,29,2.5422778129577637
19,14,22,31,11,29,30,15,28.5,29,2.5422778129577637
4,13,21,5,11,27,17,21,19.5,24,1.7067949771881104
21,5,4,13,17,21,11,27,19.5,24,1.7067949771881104
1,29,29,12,7,9,4,30,37.5,40,4.6954731941223145
29,12,1,29,4,30,7,9,37.5,40,4.6954731941223145
18,24,15,4,25,1,25,2,17.0,29,6.373807907104492
15,4,18,24,25,2,25,1,17.0,29,6.373807907104492
28,7,3,9,18,21,11,0,29.5,24,2.29817795753479
3,9,28,7,11,0,18,21,29.5,24,2.29817795753479
20,2,23,28,14,7,26,29,33.5,28,2.3105220794677734
23,28,20,2,26,29,14,7,33.5,28,2.3105220794677734
18,17,27,16,11,6,30,4,17.5,16,1.402475118637085
27,16,18,17,30,4,11,6,17.5,16,1.402475118637085
28,2,15,22,18,23,11,28,26.5,26,7.2161688804626465
15,22,28,2,11,28,18,23,26.5,26,7.2161688804626465
15,8,23,10,30,27,29,5,22.5,17,1.9613609313964844
23,10,15,8,29,5,30,27,22.5,17,1.9613609313964844
6,8,22,10,19,26,29,15,20.5,21,1.3231110572814941
22,10,6,8,29,15,19,26,20.5,21,1.3231110572814941
13,29,19,5,24,6,8,23,33.5,27,3.6856188774108887
19,5,13,29,8,23,24,6,33.5,27,3.6856188774108887
15,31,23,22,3,7,21,15,21.5,23,1.6283671855926514
23,22,15,31,21,15,3,7,21.5,23,1.6283671855926514
8,30,28,7,9,8,12,31,37.5,41,2.9659972190856934
28,7,8,30,12,31,9,8,37.5,41,2.9659972190856934
24,31,19,8,7,3,30,26,39.0,27,3.5309629440307617
19,8,24,31,30,26,7,3,39.0,27,3.5309629440307617
21,25,12,11,11,9,23,9,19.5,19,1.8198859691619873
12,11,21,25,23,9,11,9,19.5,19,1.8198859691619873
4,8,5,13,29,27,6,4,26.0,33,2.8379740715026855
5,13,4,8,6,4,29,27,26.0,33,2.8379740715026855
14,27,18,23,20,1,6,12,18.5,26,1.7313108444213867
18,23,14,27,6,12,20,1,18.5,26,1.7313108444213867
9,31,7,15,24,27,24,6,27.5,28,2.579969644546509
7,15,9,31,24,6,24,27,27.5,28,2.579969644546509
29,18,22,11,4,14,8,16,10.0,14,0.7647690773010254
22,11,29,18,8,16,4,14,10.0,14,0.7647690773010254
22,19,6,0,15,23,21,1,34.5,29,2.9523680210113525
6,0,22,19,21,1,15,23,34.5,29,2.9523680210113525
2,9,26,20,19,12,23,5,27.0,28,6.429502964019775
26,20,2,9,23,5,19,12,27.0,28,6.429502964019775
7,25,9,23,0,6,29,25,27.0,40,3.164541244506836
9,23,7,25,29,25,0,6,27.0,40,3.164541244506836
22,30,16,28,23,13,7,3,19.0,21,1.8889610767364502
16,28,22,30,7,3,23,13,19.0,21,1.8889610767364502
20,20,18,11,16,24,27,16,16.0,18,1.4141249656677246
18,11,20,20,27,16,16,24,16.0,18,1.4141249656677246
25,15,17,12,25,12,13,18,14.5,16,1.3360462188720703
17,12,25,15,13,18,25,12,14.5,16,1.3360462188720703
20,18,2,28,29,19,5,10,34.5,34,3.7119839191436768
2,28,20,18,5,10,29,19,34.5,34,3.7119839191436768
30,0,18,1,9,29,3,5,28.5,33,5.544408798217773
18,1,30,0,3,5,9,29,28.5,33,5.544408798217773
30,31,16,23,19,15,19,6,16.5,20,1.3830621242523193
16,23,30,31,19,6,19,15,16.5,20,1.3830621242523193
31,16,4,6,1,20,20,10,37.0,32,2.94453501701355
4,6,31,16,20,10,1,20,37.0,32,2.94453501701355
26,31,31,3,5,6,8,10,26.0,32,5.084281921386719
31,3,26,31,8,10,5,6,26.0,32,5.084281921386719
9,10,17,4,14,10,16,5,10.5,7,0.8750240802764893
17,4,9,10,16,5,14,10,10.5,7,0.8750240802764893
3,31,29,21,11,10,29,22,38.0,29,3.1622438430786133
29,21,3,31,29,22,11,10,38.0,29,3.1622438430786133
24,28,30,9,12,24,20,30,20.5,23,1.489577054977417
30,9,24,28,20,30,12,24,20.5,23,1.489577054977417
13,28,7,22,11,25,31,28,20.5,19,1.4697811603546143
7,22,13,28,31,28,11,25,20.5,19,1.4697811603546143
23,0,8,23,3,5,18,3,29.5,33,2.5488200187683105
8,23,23,0,18,3,3,5,29.5,33,2.5488200187683105
4,0,31,12,10,29,11,5,35.0,35,2.6483798027038574
31,12,4,0,11,5,10,29,35.0,35,2.6483798027038574
1,26,20,11,11,25,7,7,31.0,33,2.0510709285736084
20,11,1,26,7,7,11,25,31.0,33,2.0510709285736084
10,14,16,21,30,25,12,5,28.5,30,2.4158122539520264
16,21,10,14,12,5,30,25,28.5,30,2.4158122539520264
1,26,16,3,27,7,22,17,29.5,28,2.800935983657837
16,3,1,26,22,17,27,7,29.5,28,2.800935983657837
15,24,26,26,10,10,15,0,15.0,14,0.8752377033233643
26,26,15,24,15,0,10,10,15.0,14,0.8752377033233643
4,2,26,30,10,11,1,29,45.5,38,51.060749769210815
26,30,4,2,1,29,10,11,45.5,38,51.060749769210815
27,11,17,31,31,7,5,9,35.0,33,3.362946033477783
17,31,27,11,5,9,31,7,35.0,33,3.362946033477783
31,2,17,1,28,19,16,23,16.5,17,0.9953286647796631
17,1,31,2,16,23,28,19,16.5,17,0.9953286647796631
15,14,22,14,17,27,5,9,20.5,30,1.8122241497039795
22,14,15,14,5,9,17,27,20.5,30,1.8122241497039795
24,26,5,17,17,0,19,10,21.0,28,1.6681411266326904
5,17,24,26,19,10,17,0,21.0,28,1.6681411266326904
21,23,30,13,19,6,13,12,16.5,18,1.1448898315429688
30,13,21,23,13,12,19,6,16.5,18,1.1448898315429688
8,14,30,30,12,21,23,18,27.0,24,2.442948818206787
30,30,8,14,23,18,12,21,27.0,24,2.442948818206787
14,25,9,13,29,27,0,21,30.0,24,2.4768660068511963
9,13,14,25,0,21,29,27,30.0,24,2.4768660068511963
25,22,8,24,23,19,5,30,27.0,23,2.243450880050659
8,24,25,22,5,30,23,19,27.0,23,2.243450880050659
4,19,23,17,7,15,19,8,22.0,25,1.88454008102417
23,17,4,19,19,8,7,15,22.0,25,1.88454008102417
26,14,1,28,9,19,28,12,33.5,23,2.8565587997436523
1,28,26,14,28,12,9,19,33.5,23,2.8565587997436523
18,12,20,11,18,7,14,25,15.5,25,2.227169990539551
20,11,18,12,14,25,18,7,15.5,25,2.227169990539551
6,30,20,9,16,12,4,5,27.0,32,2.0103931427001953
20,9,6,30,4,5,16,12,27.0,32,2.0103931427001953
21,15,3,0,8,13,20,6,27.0,20,2.0072038173675537
3,0,21,15,20,6,8,13,27.0,20,2.0072038173675537
12,2,19,18,15,8,29,0,23.5,24,1.5177819728851318
19,18,12,2,29,0,15,8,23.5,24,1.5177819728851318
0,7,0,19,7,6,6,14,9.0,10,60.0
0,19,0,7,6,14,7,6,9.0,10,60.0
26,14,4,7,25,28,2,1,39.5,28,3.1080918312072754
4,7,26,14,2,1,25,28,39.5,28,3.1080918312072754
15,8,31,15,15,13,26,25,24.0,20,1.5144519805908203
31,15,15,8,26,25,15,13,24.0,20,1.5144519805908203
13,3,0,9,21,23,4,28,23.5,21,2.29587984085083
0,9,13,3,4,28,21,23,23.5,21,2.29587984085083
6,30,10,28,9,5,26,14,16.0,25,1.3512940406799316
10,28,6,30,26,14,9,5,16.0,25,1.3512940406799316
15,26,11,23,28,15,18,15,11.5,13,0.9371902942657471
11,23,15,26,18,15,28,15,11.5,13,0.9371902942657471
4,2,2,30,23,11,26,20,15.5,16,60.0
2,30,4,2,26,20,23,11,15.5,16,60.0
12,16,17,12,15,18,15,31,14.0,12,1.3876290321350098
17,12,12,16,15,31,15,18,14.0,12,1.3876290321350098
22,1,20,20,22,14,3,13,22.5,23,1.580057144165039
20,20,22,1,3,13,22,14,22.5,23,1.580057144165039
15,9,22,7,24,26,26,29,7.0,9,0.4925658702850342
22,7,15,9,26,29,24,26,7.0,9,0.4925658702850342
26,17,29,12,31,28,20,24,11.5,14,0.7895197868347168
29,12,26,17,20,24,31,28,11.5,14,0.7895197868347168
30,4,13,2,30,26,15,27,23.5,24,1.684201955795288
13,2,30,4,15,27,30,26,23.5,24,1.684201955795288
24,31,11,16,13,2,22,26,32.5,29,2.74672794342041
11,16,24,31,22,26,13,2,32.5,29,2.74672794342041
18,12,28,17,13,14,18,28,20.0,22,2.816356658935547
28,17,18,12,18,28,13,14,20.0,22,2.816356658935547
2,22,17,3,3,29,1,14,32.5,34,20.045981884002686
17,3,2,22,1,14,3,29,32.5,34,20.045981884002686
21,15,26,13,20,3,14,22,19.0,28,1.9223718643188477
26,13,21,15,14,22,20,3,19.0,28,1.9223718643188477
19,7,16,3,4,0,24,7,21.0,16,2.197666883468628
16,3,19,7,24,7,4,0,21.0,16,2.197666883468628
10,16,0,25,18,16,23,6,18.0,17,1.1801950931549072
0,25,10,16,23,6,18,16,18.0,17,1.1801950931549072
31,4,25,17,18,29,1,19,26.0,28,1.689622163772583
25,17,31,4,1,19,18,29,26.0,28,1.689622163772583
8,19,0,7,12,31,0,8,29.5,18,2.2450191974639893
0,7,8,19,0,8,12,31,29.5,18,2.2450191974639893
6,20,29,18,27,7,16,23,29.0,29,10.502315998077393
29,18,6,20,16,23,27,7,29.0,29,10.502315998077393
3,13,11,19,29,31,22,26,13.0,14,0.782757043838501
11,19,3,13,22,26,29,31,13.0,14,0.782757043838501
27,17,26,26,31,3,9,2,21.5,27,1.7737452983856201
26,26,27,17,9,2,31,3,21.5,27,1.7737452983856201
30,8,16,0,5,13,12,11,16.5,13,1.4109818935394287
16,0,30,8,12,11,5,13,16.5,13,1.4109818935394287
7,19,17,12,11,10,28,9,18.5,20,1.256260871887207
17,12,7,19,28,9,11,10,18.5,20,1.256260871887207
2,25,2,13,3,10,24,2,26.5,27,20.29312801361084
2,13,2,25,24,2,3,10,26.5,27,20.29312801361084
23,14,29,18,4,19,19,12,16.0,20,1.3081629276275635
29,18,23,14,19,12,4,19,16.0,20,1.3081629276275635
10,4,5,23,24,18,20,12,19.0,25,1.9604716300964355
5,23,10,4,20,12,24,18,19.0,25,1.9604716300964355
14,30,7,3,23,18,5,4,37.0,28,2.7427549362182617
7,3,14,30,5,4,23,18,37.0,28,2.7427549362182617
10,0,23,6,27,20,17,3,26.0,21,1.9276659488677979
23,6,10,0,17,3,27,20,26.0,21,1.9276659488677979
18,27,16,30,22,31,29,7,20.0,30,1.8287012577056885
16,30,18,27,29,7,22,31,20.0,30,1.8287012577056885
14,1,30,8,30,17,11,16,22.5,21,1.4420065879821777
30,8,14,1,11,16,30,17,22.5,21,1.4420065879821777
10,27,1,29,21,29,13,26,12.0,10,0.693626880645752
1,29,10,27,13,26,21,29,12.0,10,0.693626880645752
1,19,14,7,26,24,20,18,23.5,30,3.336935043334961
14,7,1,19,20,18,26,24,23.5,30,3.336935043334961
29,15,11,14,18,5,4,2,20.0,19,1.3250939846038818
11,14,29,15,4,2,18,5,20.0,19,1.3250939846038818
6,25,24,6,16,12,9,8,25.0,32,2.4792640209198
24,6,6,25,9,8,16,12,25.0,32,2.4792640209198
27,17,0,11,10,3,11,20,28.5,23,2.544938087463379
0,11,27,17,11,20,10,3,28.5,23,2.544938087463379
3,1,9,17,3,10,10,31,30.0,23,8.394928693771362
9,17,3,1,10,31,3,10,30.0,23,8.394928693771362
25,1,15,11,20,16,20,25,14.5,18,1.0549938678741455
15,11,25,1,20,25,20,16,14.5,18,1.0549938678741455
3,24,10,5,27,16,20,26,22.5,28,1.4999098777770996
10,5,3,24,20,26,27,16,22.5,28,1.4999098777770996
20,18,6,20,12,1,26,30,31.5,35,2.628153085708618
6,20,20,18,26,30,12,1,31.5,35,2.628153085708618
11,0,31,28,29,7,15,7,31.0,36,2.5676610469818115
31,28,11,0,15,7,29,7,31.0,36,2.5676610469818115
4,12,3,11,0,9,27,18,20.0,35,2.307663917541504
3,11,4,12,27,18,0,9,20.0,35,2.307663917541504
15,13,10,8,25,11,15,21,19.0,23,2.7682700157165527
10,8,15,13,15,21,25,11,19.0,23,2.7682700157165527
1,24,15,24,8,31,25,7,30.5,38,2.3337960243225098
15,24,1,24,25,7,8,31,30.5,38,2.3337960243225098
0,13,13,19,11,6,18,15,17.5,18,1.0905730724334717
13,19,0,13,18,15,11,6,17.5,18,1.0905730724334717
4,17,25,27,17,4,4,21,35.5,32,3.396742820739746
25,27,4,17,4,21,17,4,35.5,32,3.396742820739746
8,18,29,4,25,22,26,5,29.5,21,10.248023986816406
29,4,8,18,26,5,25,22,29.5,21,10.248023986816406
30,19,18,9,4,1,5,1,11.5,21,1.0969128608703613
18,9,30,19,5,1,4,1,11.5,21,1.0969128608703613
1,30,3,20,15,22,31,7,21.5,24,1.6133520603179932
3,20,1,30,31,7,15,22,21.5,24,1.6133520603179932
10,27,4,27,30,7,8,21,24.0,29,2.013171911239624
4,27,10,27,8,21,30,7,24.0,29,2.013171911239624
5,25,23,0,10,26,20,29,31.0,38,2.6972758769989014
23,0,5,25,20,29,10,26,31.0,38,2.6972758769989014
15,30,31,0,10,20,7,15,29.0,35,3.526916027069092
31,0,15,30,7,15,10,20,29.0,35,3.526916027069092
12,22,12,15,10,11,16,4,11.0,13,0.7428920269012451
12,15,12,22,16,4,10,11,11.0,13,0.7428920269012451
1,16,4,17,27,26,22,0,21.5,32,4.8908421993255615
4,17,1,16,22,0,27,26,21.5,32,4.8908421993255615
29,16,5,22,30,27,25,5,32.5,33,2.112917184829712
5,22,29,16,25,5,30,27,32.5,33,2.112917184829712
11,15,12,29,21,9,22,17,14.0,16,0.9630122184753418
12,29,11,15,22,17,21,9,14.0,16,0.9630122184753418
23,23,7,5,14,3,24,17,30.0,28,2.6682779788970947
7,5,23,23,24,17,14,3,30.0,28,2.6682779788970947
31,18,4,10,28,7,6,11,34.5,29,6.916568994522095
4,10,31,18,6,11,28,7,34.5,29,6.916568994522095
1,8,20,28,21,25,31,6,34.0,31,2.2416858673095703
20,28,1,8,31,6,21,25,34.0,31,2.2416858673095703
13,31,20,6,26,3,29,18,27.0,30,1.760051965713501
20,6,13,31,29,18,26,3,27.0,30,1.760051965713501
16,1,9,10,24,11,17,9,13.5,16,0.9656410217285156
9,10,16,1,17,9,24,11,13.5,16,0.9656410217285156
24,19,5,3,6,30,12,22,25.5,29,1.909351110458374
5,3,24,19,12,22,6,30,25.5,29,1.909351110458374
2,11,26,30,18,26,30,0,44.5,33,3.355605125427246
26,30,2,11,30,0,18,26,44.5,33,3.355605125427246
25,20,23,26,29,2,20,11,13.0,15,0.9048969745635986
23,26,25,20,20,11,29,2,13.0,15,0.9048969745635986
1,1,3,10,9,15,26,18,15.5,20,1.0723540782928467
3,10,1,1,26,18,9,15,15.5,20,1.0723540782928467
31,8,10,18,15,13,31,27,30.5,27,1.8323678970336914
10,18,31,8,31,27,15,13,30.5,27,1.8323678970336914
30,26,7,0,13,22,8,15,31.5,35,2.852480888366699
7,0,30,26,8,15,13,22,31.5,35,2.852480888366699
19,6,25,11,6,6,25,2,19.0,11,1.4361510276794434
25,11,19,6,25,2,6,6,19.0,11,1.4361510276794434
10,4,20,4,24,25,12,21,16.0,19,1.117142915725708
20,4,10,4,12,21,24,25,16.0,19,1.117142915725708
